title,image,description
Sciences Po Strasbourg suspend un partenariat avec une université israélienne,https://img.lemde.fr/2024/10/30/0/0/8400/5600/110/73/60/0/5479a52_1730284796071-000-34qb8ac.jpg,"L’institut d’études politiques a dit regretter les positions « profondément bellicistes et dénuées de perspectives humanistes » de l’université Reichman de Tel-Aviv, au regard de la guerre en cours à Gaza."
"A Paris, un nouveau campus pour l’université de Chicago : « La possibilité d’étudier à l’étranger est un argument dans la bataille entre grandes universités américaines »",https://img.lemde.fr/2024/10/28/0/206/787/525/110/73/60/0/86b25d7_1730126312972-university-of-chicago-center-in-paris-corner-view-c-splann-courtesy-studio-gang-cropped.jpg,L’établissement d’excellence aux 101 Prix Nobel a investi 30 millions d’euros pour offrir un nouvel écrin à quelque 125 de ses étudiants qui pourront venir étudier dans la capitale chaque trimestre.
Budget 2025 : la commission des finances adopte les repas à un euro pour tous les étudiants,https://img.lemde.fr/2024/10/23/0/0/5899/3933/110/73/60/0/208f3e8_1729719940428-jmug241023079.jpg,"Jusqu’alors réservé aux étudiants boursiers et aux non-boursiers en situation de précarité, l’amendement généralise le repas à un euro à tous – mais son application dépendra de l’adoption in fine du projet de loi de finances par l’Assemblée nationale."
"Après l’endommagement de deux câbles en mer Baltique, la crainte du sabotage et de la guerre hybride",https://img.lemde.fr/2024/11/19/0/4/4920/3280/110/73/60/0/450173e_2024-11-19t094704z-1402296280-rc298baoou07-rtrmadp-3-finland-germany-telecoms.JPG,"Deux câbles de fibre optique sous-marins, reliant la Suède à la Lituanie et la Finlande à l’Allemagne, ont été abîmés entre dimanche 17 et lundi 18 novembre. Six pays européens, dont la France, accusent la Russie."
"« Microsoft Flight Simulator 2024 » : pour son nouvel opus, le jeu de simulation de vol vise l’hyperréalisme",https://img.lemde.fr/2024/11/19/0/76/864/576/110/73/60/0/e58bba0_1732037016990-strega3-1024x576.jpg,"Quatre ans après le succès de sa dernière version, la célèbre licence de simulation de vol revient, mardi, avec la promesse d’un niveau de détails encore jamais atteint."
Instagram va permettre de réinitialiser son algorithme de recommandation de contenus,https://img.lemde.fr/2024/10/14/0/99/5301/3534/110/73/60/0/933cffc_2024-10-14t180341z-891412100-rc25c3avvsl8-rtrmadp-3-meta-platforms-outages.JPG,"Cette nouvelle fonctionnalité, qui « sera déployée dans le monde entier au cours des prochaines semaines », est pensée comme un moyen de redonner aux utilisateurs du réseau social le contrôle sur la nature des contenus qui leur sont proposés."
« Ouest-France » annonce suspendre ses publications sur le réseau social X,https://img.lemde.fr/2024/09/24/355/0/5078/3385/110/73/60/0/bddb70f_1727173326162-pns-6735959.jpg,"Le « Guardian » avait déjà annoncé mercredi 13 novembre qu’il arrêterait d’alimenter en contenu la plateforme d’Elon Musk, récemment nommé au sein de l’administration Trump."
Un ressortissant russe soupçonné d’être un opérateur du rançongiciel Phobos inculpé aux Etats-Unis,https://img.lemde.fr/2024/10/10/1/0/3008/2005/110/73/60/0/b3dbd8e_1728546840972-papier-271-16.jpg,Evgenii Ptitsyn a été extradé de la Corée du Sud. Le logiciel Phobos aurait fait plus d’un millier de victimes dans le monde et généré plus de 16 millions de dollars de revenus.
Prison ferme mais peines légères pour le couple d’Américains responsables du vol de 120 000 bitcoins,https://img.lemde.fr/2024/11/11/0/112/5229/3486/110/73/60/0/084a16d_5828aae744c446e6a4914d6f241e5d1e-0-f5c8bd7ed5d34c6aa23988097a9d8883.jpg,"Les 120 000 bitcoins dérobés par le couple en 2016, d’une valeur d’environ 71 millions de dollars à l’époque, en vaut aujourd’hui 10 milliards."
"Pourquoi « Dragon Ball » reste-t-il incontournable, 40 ans après sa première parution ? Comprendre en trois minutes",https://img.lemde.fr/2024/11/18/0/0/4242/2828/110/73/60/0/7c2245b_1731943753567-000-36je2py.jpg,"Quarante ans après sa première parution, le manga « Dragon Ball » continue de réunir des générations de fans. La recette de ce succès : une plume humoristique et des combats épiques."
"Thomas E. Kurtz, cocréateur du langage informatique Basic, est mort",https://img.lemde.fr/2024/11/18/120/0/1994/1329/110/73/60/0/8565f7c_1731938990538-13566201115-b43a65bd01-o.jpg,"Pendant plus de vingt ans, son Basic a permis aux étudiants, puis aux grands curieux, de créer de petits logiciels. Le professeur de mathématiques américain est mort à l’âge de 96 ans."
« Ce qu’Elon Musk appelle le “journalisme citoyen” n’est autre qu’une arme de destruction massive de la réalité factuelle »,https://img.lemde.fr/2024/11/17/1/0/5000/3333/110/73/60/0/1fba737_5274088-01-06.jpg,"Le propriétaire de X, anciennement Twitter, incarne mieux que personne la nouvelle dynamique entre influenceurs, algorithmes et foules numériques, considère l’historien David Colon, spécialiste des médias, dans une tribune au « Monde »."
"Quincy Jones, compositeur, trompettiste et producteur américain, est mort à l’âge de 91 ans",https://img.lemde.fr/2024/11/04/954/0/2189/1459/110/73/60/0/7b6ae7f_1730707160274-gettyimages-1079537590.jpg,"Commencée dans le jazz au début des années 1950, la carrière de Quincy Jones fut couronnée par le succès mondial de « Thriller », l’album de Michael Jackson dont il fut l’éminent producteur en 1982. Il s’est éteint dimanche 3 novembre, à l’âge de 91 ans."
"Le réalisateur et producteur Paul Morrissey, figure du cinéma underground, est mort",https://img.lemde.fr/2024/10/29/542/0/6169/4112/110/73/60/0/d6974a2_1730217805660-gettyimages-1207104711.jpg,"L’artiste, qui a collaboré avec Andy Warhol, s’est éteint, le 28 octobre, à l’âge de 86 ans."
"La mort de Christian Batifoulier, ancien rédacteur en chef technique du « Monde »",https://img.lemde.fr/2024/10/26/1039/0/2848/1898/110/73/60/0/eaa1e4c_1729959101220-img-3181.jpeg,"Journaliste au « Monde » entre 1977 et 1994, il avait ensuite travaillé pour « Les Echos » ou « Le Parisien ». Il est mort le 9 octobre, à Paris, à l’âge de 77 ans."
"Claude Huriet, pionnier des questions de bioéthique, est mort",https://img.lemde.fr/2024/10/28/0/12/4032/2688/110/73/60/0/b5f1c9a_5094202-01-06.jpg,"Adoptée en 1988, la loi qui porte son nom était venue protéger les personnes qui se prêtent à la recherche biomédicale."
"Phil Lesh, bassiste fondateur des Grateful Dead, mythique groupe de rock, est mort",https://img.lemde.fr/2024/10/25/46/0/3748/2498/110/73/60/0/1bcb37b_5068874-01-06.jpg,"Né en 1940 en Californie, le musicien s’était illustré au sein du groupe pychédélique avec ses solos de basse, portant sur le devant de la scène l’instrument souvent relégué à un rôle d’accompagnement."
"Hama Amadou, le « phénix » de la politique nigérienne, est mort",https://img.lemde.fr/2024/10/24/0/0/4896/3264/110/73/60/0/4f39326_1729775547624-000-par7908527.jpg,"Ancien premier ministre et président de l’Assemblée nationale, il avait connu plusieurs fois la prison et l’exil pendant sa riche carrière politique."
"L’acteur américain Ron Ely, le « Tarzan moderne », est mort à 86 ans",https://img.lemde.fr/2024/10/24/76/0/2100/1400/110/73/60/0/0f01de4_d6c395bd181a43418fea8b79aa743ea0-1-aba88bbd92ac4213addc4798a95f0304.jpg,"Ron Ely est mort le 29 septembre, à Santa Barbara, en Californie. Son rôle dans la série hollywoodienne « Tarzan », diffusée dans les années 1960, était une version actualisée du héros, plus raffiné et urbain."
"Suzuka Asaoka, animatrice et ambassadrice de la culture japonaise en France, est morte",https://img.lemde.fr/2024/10/23/1138/0/4000/2666/110/73/60/0/3c1a5f9_1729701059970-p1149224graded.JPG,"Figure de la culture populaire japonaise en France, celle qui était aussi traductrice et interprète a marqué toute une génération."
La mort de l’économiste André Cartapanis,https://img.lemde.fr/2024/10/11/12/0/2848/1898/110/73/60/0/5673e76_1728634399139-g-mathieu-cartapanis-07.jpg,"Chercheur et enseignant respecté, ce membre et participant actif du Cercle des économistes est décédé le 30 septembre, à l’âge de 71 ans."
"Mort de François Duret-Robert, juriste et journaliste spécialiste du marché de l’art",https://img.lemde.fr/2024/10/22/349/0/1168/778/110/73/60/0/9f9c995_1729608528868-photo-f-duret-robert-ph-p-hinous-libre-de-droits-002.jpg,"Pour « Connaissance des arts », « Le Figaro » ou « Le Monde », ce féru de droit savait manier l’ironie afin de raconter les mille et une histoires du milieu. Il est mort le lundi 14 octobre, à Paris, à l’âge de 92 ans."
"Mort à 96 ans du prêtre Gustavo Gutiérrez, considéré comme le père de la théologie de la libération",https://img.lemde.fr/2024/10/23/0/20/3459/2306/110/73/60/0/1ba8bfe_1729657604198-2014-02-25t000000z-1905477648-gm1ea2q07gk01-rtrmadp-3-italy.JPG,"Le dominicain péruvien exhortait l’Eglise à participer au changement des institutions sociales et économiques pour promouvoir la justice sociale, notamment en Amérique du Sud."
La comédienne Christine Boisson est morte à l’âge de 68 ans,https://img.lemde.fr/2024/10/22/0/21/5049/3366/110/73/60/0/c50bca6_1729598849231-gamma-gan227038-001.jpg,"L’actrice, qui avait débuté adolescente dans le film « Emmanuelle » puis avait été révélée par « Extérieur, nuit », avait fait une partie de sa carrière au théâtre auprès des plus grands metteurs en scène."
L’actrice Christine Boisson connue pour ses rôles dans « Emmanuelle » et « Le Bal des actrices » est morte,https://img.lemde.fr/2024/10/21/16/0/2300/1533/110/73/60/0/20297b0_5025932-01-06.jpg,"L’actrice française qui a également tourné avec Antonioni est morte le 21 octobre, à l’âge de 68 ans, à Paris, d’une maladie pulmonaire, a appris l’Agence France-Presse auprès de sa fille."
"Fethullah Gülen, le prédicateur musulman accusé d’avoir ourdi la tentative de coup d’Etat de 2016 en Turquie, est mort",https://img.lemde.fr/2024/10/21/0/0/4342/2894/110/73/60/0/00b2586_1729494531648-035548.jpg,"C’est le site « Herkul », proche de son mouvement, qui a annoncé la mort de l’imam, dans une publication sur les réseaux sociaux. Le ministre des affaires étrangères turc l’a ensuite confirmée, en disant s’appuyer sur des informations des services de renseignement d’Ankara."
"« Beatles ’64 », sur Disney+ : un dimanche soir de février 1964 qui changea les Etats-Unis",https://img.lemde.fr/2024/11/28/66/0/1421/947/110/73/60/0/10dda67_1732776002377-docu-beatles64.jpg,"Produit par Martin Scorsese, le film de David Tedeschi met en scène et analyse le premier débarquement outre-Atlantique du quatuor de Liverpool."
"Sélection albums : Adèle Hugo, Sophie de Bardonnèche, The Amazing Keystone Big Band, Thus Love, Karen Lano, Eesah Yasuke",https://img.lemde.fr/2024/11/27/194/0/950/633/110/73/60/0/a4a826a_1732725537972-karen-lano.png,A écouter cette semaine : les mélodies composées pour les vers de Victor Hugo par sa fille ; le répertoire talentueux de compositrices des XVIIᵉ et XVIIIᵉ siècles mises en lumière ; des classiques des frères Gershwin réinventés avec grande classe ; les plaisirs variés d’une formation rock ; de subtiles rêveries musicales folk et féministes ; le premier album intimiste d’une rappeuse affûtée.
Notre-Dame de Paris : les premières images de l’intérieur de la cathédrale restaurée,https://img.lemde.fr/2024/11/29/0/0/5784/3856/110/73/60/0/de6e889_5382561-01-06.jpg,"Après plus de cinq ans de travaux, la cathédrale Notre-Dame montre son nouveau visage vendredi. La visite de la cathédrale par le président, Emmanuel Macron, permet de découvrir pour la première fois l’intérieur de la cathédrale."
Comment les végétaux font un compromis subtil entre croissance et défenses immunitaires,https://img.lemde.fr/2024/11/25/0/0/5218/3478/110/73/60/0/15d25e1_1732543834352-bios-2511495.jpg,"« La vie cachée des plantes ». Plus une espèce végétale investit dans des gènes de résistance aux pathogènes, plus son potentiel de croissance est faible. Mais cet arbitrage ne concerne que les plantes sauvages. Les plantes cultivées ont, en effet, été soumises à une très forte pression de sélection par l’homme, favorisant les variétés à fort rendement."
"Le Téléthon lance vendredi sa 38ᵉ édition, sur fond de solide espoir pour la myopathie de Duchenne et de besoins financiers décuplés",https://img.lemde.fr/2024/11/29/0/108/5784/3856/110/73/60/0/3b9c314_1732874136685-000-1mw44a.jpg,"Emaillé de plus de 23 000 animations et défis dans toute la France, le marathon télévisuel caritatif a lieu un peu plus tôt qu’à l’accoutumée, le premier week-end de décembre étant consacré à la réouverture de Notre-Dame de Paris."
Un tissu enduit de nanoparticules pour avoir moins chaud au soleil,https://img.lemde.fr/2024/11/22/0/131/1156/771/110/73/60/0/cd1f437_1732285886298-webscie-2445-vetementfroids.png,"Pour transformer des vêtements ordinaires « en outils de rafraîchissement personnel passif », des scientifiques américains les ont enduits de nanoparticules issues de coquilles d’huîtres broyées et d’un produit de contraste pour radiographies gastriques."
Comment décarboner l’agriculture française à l’horizon 2050 : les propositions du Shift Project,https://img.lemde.fr/2024/11/29/20/0/2102/1401/110/73/60/0/8b65f8b_1732840566128-severin-millet-2024-11-28.jpg,"Le cercle de réflexion, surtout connu pour ses travaux en matière d’énergie, publie une analyse prospective des contraintes qui pèsent sur le secteur agricole et espère, malgré le contexte de tensions, ouvrir le débat sur les transitions à planifier."
La chanteuse Clara Luciani : « J’ai eu très vite besoin d’un monde parallèle parce que j’étais moquée à l’école »,https://img.lemde.fr/2024/11/28/0/0/3543/2362/110/73/60/0/5d099b5_1732789325225-web-podcast-clara-luciani.jpg,"La chanteuse, qui vient de sortir son troisième album, « Mon sang », est l’invitée cette semaine du podcast « Le Goût de M », en accès libre dès le vendredi sur toutes les plateformes."
Vingt spectacles à ne pas manquer en décembre,https://img.lemde.fr/2024/11/26/0/0/2047/1365/110/73/60/0/06bd3a9_1732633024700-lesoulierdesatin8a-a-jeanlouisfernandez-054.jpg,"Théâtre, opéra, danse, humour, cirque, conte, marionnettes : à Paris et en région, les critiques du « Monde » ont sélectionné les représentations à réserver en cette fin d’année."
"Patrick Hetzel, coup de barre à droite dans l’enseignement supérieur",https://img.lemde.fr/2024/11/14/0/0/5899/3933/110/73/60/0/862c4b3_1731600482297-jmug241106015.jpg,"L’ex-député Les Républicains du Bas-Rhin devenu ministre enchaîne les polémiques, assumant ses prises de position conservatrices. L’absence de projet clair pour les universités et la recherche inquiète la communauté scientifique."
Les universités franciliennes devront signer une « charte républicaine » pour toucher une subvention de la région,https://img.lemde.fr/2024/11/14/0/0/8256/5504/110/73/60/0/71fc9a1_1731575474398-000-34u32ty.jpg,"La charte, qui devait être votée vendredi 15 novembre, vise à rappeler le droit aux directions des établissements d’Ile-de-France où se mobilisent « des minorités agissantes », selon la présidente de la région, Valérie Pécresse."
« L’empathie est politique » : plongée au cœur d’un affect biaisé,https://img.lemde.fr/2024/11/12/36/0/562/374/110/73/60/0/6778229_1731407755609-empathie.PNG,"La docteure en neurosciences Samah Karaki tente de démontrer, dans son ouvrage, que l’empathie est une boussole morale « peu fiable », car elle tend à marginaliser ceux qui sont considérés comme « autres », culturellement ou géographiquement."
"Après l’attaque de Nicolas Sarkozy contre le temps de travail des enseignants, un tollé et un soutien ministériel jugé tardif",https://img.lemde.fr/2024/11/12/0/0/5899/3933/110/73/60/0/1cf7e8c_1731425335170-jmug241106008.jpg,Les enseignants regrettent qu’Anne Genetet n’ait pris leur défense que quatre jours après les propos de l’ancien président de la République sur leur temps de travail.
La généralisation des deux heures de sport hebdomadaires supplémentaires au collège est abandonnée,https://img.lemde.fr/2024/11/12/0/0/8256/5504/110/73/60/0/3587dd2_1731417440607-000-33u92j6.jpg,"Emmanuel Macron avait annoncé, il y a un an, que le dispositif, mis en place dans 700 établissements, devait être étendu à l’ensemble des 7 000 collèges en 2026. Il va être recentré sur ceux qui sont classés dans les réseaux d’éducation prioritaire."
"Au collège et au lycée, les relations entre les chefs d’établissement et les parents se dégradent",https://img.lemde.fr/2024/11/11/0/0/4840/3226/110/73/60/0/d14743d_1731341140176-000-36fp4c7.jpg,Une enquête conduite pour le syndicat SNPDEN-UNSA en 2013 et en 2023 montre une nette augmentation des menaces envers les personnels de direction en dix ans.
"Brevet obligatoire, groupes de besoins, mathématiques au bac… Anne Genetet assume un « acte II du choc des savoirs »",https://img.lemde.fr/2024/11/11/0/0/5899/3933/110/73/60/0/5fe46bf_1731338891316-jmug241106004.jpg,"Près d’un an après la présentation du plan de Gabriel Attal, la ministre de l’éducation nationale endosse la philosophie politique de ces réformes mais desserre le calendrier et édulcore la mesure phare des groupes de besoins."
"« Sans confiance, apprendre devient difficile, voire impossible »",https://img.lemde.fr/2024/09/13/4/0/1800/1200/110/73/60/0/7a36031_1726227310444-mei-dia-48.png,"Les élèves français n’ont pas suffisamment confiance en eux, dans un système scolaire qui sélectionne encore par l’échec. L’engagement, y compris extrascolaire, mais aussi la pédagogie active sont des outils pour leur permettre de prendre confiance."
« Voici ce que la pédagogie peut faire pour nos démocraties »,https://img.lemde.fr/2024/09/13/4/0/1800/1200/110/73/60/0/7a36031_1726227310444-mei-dia-48.png,"La victoire de Donald Trump, qui a su capitaliser sur le ressentiment d’une partie des Américains, doit nous amener à réfléchir à des pratiques scolaires qui permettent d’éviter l’humiliation et de créer un espace commun dans lequel tous les élèves se sentent valorisés, estime Sylvain Connac, professeur des universités en sciences de l’éducation, dans une tribune au « Monde »."
"François Dubet : « On attend tout de l’école, elle ne peut que décevoir »",https://img.lemde.fr/2024/10/26/3/0/4240/2826/110/73/60/0/8b4d482_1729957667977-francois-dubet.JPG,"Le sociologue participera à la table ronde « Education : en finir avec l’élitisme ? » dans le cadre du festival Néo Terra qui se tiendra à Bordeaux du 28 au 30 novembre, en partenariat avec « Le Monde »."
Quiz de culture générale : aurez-vous 100% de bonnes réponses ?,https://img.lemde.fr/2020/12/13/0/240/1440/960/110/73/60/0/20d4670_360967393-28-goncourt.jpg,"Qui a dit « Ma femme est un homme politique » ? Quel auteur a refusé le prix Goncourt ? Quelle bataille Vercingétorix remporte-t-il ? Histoire, politique, culture, économie… Révisez vos connaissances avec ce test imaginé par Mémorable, l’application de culture générale du « Monde »."
"A Bruges, en Gironde, s’invente l’école de demain",https://img.lemde.fr/2024/10/26/0/0/8256/5504/110/73/60/0/8e930b3_1729951540309-fridakahlo-5.jpg,"Le cinquième groupe scolaire de la ville de la métropole bordelaise, qui a ouvert ses portes en septembre 2022, promeut une vision de l’éducation plus inclusive, tournée vers l’environnement et la nature."
"Le harcèlement scolaire, une notion victime de son succès",https://img.lemde.fr/2024/11/06/1/0/7349/4899/110/73/60/0/0ad35bf_1730904036589-000-33xe2jp.jpg,"Le phénomène, érigé depuis peu en priorité par l’éducation nationale, s’est fait une place dans le vocabulaire de l’école. Au risque d’être utilisé par les familles pour des situations qui n’en relèvent pas, ce qui complique le travail des équipes chargées de prévenir la violence."
L’Olympique lyonnais sanctionné après des débordements lors du derby contre Saint-Etienne,https://img.lemde.fr/2024/11/10/0/0/8640/5760/110/73/60/0/0e02990_74f97b7663d84a6d835fc1c5424a9a0a-0-64fb328768c843bea7d207744db3faf0.jpg,"La commission de discipline de Ligue de football professionnel a aussi décidé « un match à huis clos avec sursis au stade Vélodrome » après un jet de projectile qui avait visé une journaliste, le 8 novembre, lors du match opposant l’OM à l’AJ Auxerre."
Bologne-Lille : le résumé du nouveau succès lillois en Ligue des champions,https://img.lemde.fr/2024/11/27/54/0/1986/1324/110/73/60/0/d3a6eb7_2024-11-27t220245z-1000895935-up1ekbr1p8jc4-rtrmadp-3-soccer-champions-bol-lil-report.JPG,"Après des résultats remarquables contre plusieurs géants européens, les Dogues ont évité le piège qui les attendait à Bologne (2-1), mercredi en phase de poule. Un pas supplémentaire pour le LOSC vers la suite de la compétition."
Boxe : la Taïwanaise Lin Yu-ting se retire d’une compétition où son genre a été contesté,https://img.lemde.fr/2024/11/27/0/0/6283/4188/110/73/60/0/46070e2_5366515-01-06.jpg,"L’athlète, tout comme la boxeuse algérienne Imane Khelif, également sacrée championne olympique à Paris, avait été la cible d’une campagne de haine sur fond de différend entre le Comité international olympique et la Fédération internationale de boxe."
Ligue des champions : Monaco battu sur le fil par le Benfica Lisbonne au terme d’une rencontre animée,https://img.lemde.fr/2024/11/27/64/0/2600/1733/110/73/60/0/6d2eb20_2024-11-27t221144z-1104680063-up1ekbr1ot7ak-rtrmadp-3-soccer-champions-asm-slb-report.JPG, 
"JO d’hiver 2030 : avec un rejet du budget 2025, la formalisation des garanties financières de l’Etat devrait attendre",https://img.lemde.fr/2024/11/27/0/0/6828/4552/110/73/60/0/f83fc89_1732724038143-000-364u2ak.jpg,Une partie des garanties sur lesquelles l’Etat s’est engagé auprès du Comité international olympique figure dans le projet de loi de finances. L’avis du Parlement sur ces dispositions est nécessaire.
Vendée Globe 2024 : les marins sujets à des traumatismes plus lourds avec l’essor des « foileurs »,https://img.lemde.fr/2024/11/27/0/0/4399/2933/110/73/60/0/7f65570_1732719760519-000-34py4yu.jpg,"Le passage du cap de Bonne-Espérance, vendredi ou samedi, propulsera la tête de la flotte dans les redoutables mers du Sud. L’équipe médicale de la course, qui veille à distance sur les 39 solitaires, redoublera de vigilance."
"Cinq ans après sa création, l’Agence nationale du sport est pour partie remise en cause",https://img.lemde.fr/2024/11/27/0/0/5899/3933/110/73/60/0/f98e360_1732694833758-jmug241106007.jpg,"Une évaluation de l’opérateur de l’Etat en matière de politique publique sportive est en cours. Le gouvernement en place a, dès à présent, déclaré vouloir lui retirer la gestion des financements accordés aux collectivités territoriales pour le recentrer sur le sport de haut niveau."
Football : le FC Nantes dans la tourmente après les débordements des ultras,https://img.lemde.fr/2024/11/24/0/0/5428/3618/110/73/60/0/a320e38_5341897-01-06.jpg,"Le ministre de l’intérieur, Bruno Retailleau, souhaite la dissolution de la Brigade Loire après que des supporteurs, ulcérés par les contre-performances des Canaris, ont tenté d’envahir le terrain lors du match contre Le Havre, dimanche."
Le PSG s’incline face au Bayern Munich et voit la qualification en Ligue des champions s’éloigner,https://img.lemde.fr/2024/11/26/0/8/4537/3025/110/73/60/0/4685ee1_2024-11-26t220208z-147756711-up1ekbq1p7gp4-rtrmadp-3-soccer-champions-fcb-psg-report.JPG,"Le club de la capitale est dans une situation très délicate après sa défaite sur la pelouse du Bayern Munich (0-1), mardi. Les options prises par Luis Enrique pour ce match ont été contre-productives, à l’image du choix du gardien titulaire."
Barcelone-Brest : le résumé de la large défaite des Bretons face au Barça,https://img.lemde.fr/2024/11/26/189/0/3213/2142/110/73/60/0/95d482d_2024-11-26t215639z-386205865-up1ekbq1oydo4-rtrmadp-3-soccer-champions-bar-bre-report.JPG,"Entreprenants mais plusieurs crans en dessous de leurs adversaires du soir, les hommes d’Eric Roy ont concédé la première défaite de leur histoire en Ligue des champions, mardi, sur la pelouse des Catalans (3-0)."
"Mon « city stade » est-il macho ? « On nous dit “les filles, ça ne joue pas au foot”»",https://img.lemde.fr/2024/07/02/0/0/6147/4098/110/73/60/0/bb92a85_1719910057382-02-lepoque-basket-losfeld-17.jpg,"La journaliste Assia Hamdi vient de remporter le prix Reporters d’espoirs 2024 avec cet article paru dans le supplément « L’Epoque », que nous republions pour l’occasion. Chasse gardée des garçons, les terrains de sport urbains s’ouvrent peu à peu aux sportives féminines. Réservation de créneaux, adaptation des équipements… des collectifs prennent la balle au bond."
"Ligue des champions : encore battu, le Paris Saint-Germain s’enfonce dans le doute à Munich",https://img.lemde.fr/2024/11/26/0/0/5058/3372/110/73/60/0/3171593_5362531-01-06.jpg, 
Biathlon : Martin Fourcade va récupérer une sixième médaille d’or olympique,https://img.lemde.fr/2024/11/26/0/133/3481/2321/110/73/60/0/81eed96_5356723-01-06.jpg,"Quatorze ans après les Jeux de Vancouver, le champion français va augmenter sa collection de titres olympiques, à la suite du rejet par le Tribunal arbitral du sport de l’appel du Russe Evgeny Ustyugov, déclassé pour dopage en 2020."
"General Motors, géant américain de l’industrie automobile, obtient l’autorisation d’intégrer la F1",https://img.lemde.fr/2017/09/25/0/1/3180/2120/110/73/60/0/e56c69a_65a6f9dc76cc4177acf78edcd5a12c63-65a6f9dc76cc4177acf78edcd5a12c63-0.jpg,"Après un premier refus, en janvier, la formule 1 a officialisé l’arrivée d’une onzième équipe en 2026. Cadillac sera la représentante de General Motors sur le circuit."
Quatre questions sur l’avenir de Stellantis après l’éviction de Carlos Tavares,https://img.lemde.fr/2024/12/02/0/0/7008/4672/110/73/60/0/85a412b_1733157054644-gettyimages-1258281025.jpg,"Le patron portugais a laissé une profonde empreinte sur le constructeur franco-italo-américain. Après son éviction, quelle organisation, quelles équipes, quelle perspective se dessinent pour le quatrième fabricant mondial d’automobiles ?"
François Gabart stoppe sa tentative de battre le record du tour du monde à la voile à cause d’un choc avec un OANI (objet ou animal non identifié),https://img.lemde.fr/2024/12/03/1/0/4000/2666/110/73/60/0/73c7b68_1733217482622-svrlazartigue-depart-julesverne-a-thomasderegnieaux-qaptur-hd-64.jpg,"Le skippeur et son équipe, qui ont endommagé leur maxi-trimaran « SVR-Lazartigue » pendant la nuit de lundi à mardi, ont fait demi-tour vers la Bretagne."
Des taxis manifestent à Paris et autour de Lyon pour protester contre une tarification à la baisse du transport de patients,https://img.lemde.fr/2024/12/02/0/0/8256/5504/110/73/60/0/e26f1d6_5406629-01-06.jpg,"Près de 500 taxis ont manifesté, mardi, à Paris, près de l’Assemblée nationale. La préfecture du Rhône a, elle, fait appel à des CRS pour « libérer » des accès de circulation bloqués par des chauffeurs de taxi autour de Lyon."
« Le Monde » répond à vos questions sur sa ligne éditoriale et la vie de sa rédaction,https://img.lemde.fr/2024/12/02/556/0/1333/888/110/73/60/0/6d7270a_1733147812857-bd-057-230512-zii8181.jpg, 
"Rodrigue Petitot, leader du mouvement contre la vie chère en Martinique, est condamné pour « des actes d’intimidation » envers des élus",https://img.lemde.fr/2024/12/02/0/0/5898/3932/110/73/60/0/af13a0e_1733154628823-000-36lh774.jpg,"Jugé en comparution immédiate pour avoir dit, dans une vidéo, vouloir « attaquer » des maires de Martinique, le responsable associatif de 42 ans a écopé d’une peine de dix mois d’emprisonnement sous surveillance électronique."
Le spectaculaire virage stratégique de Jaguar pour plaire aux super-riches,https://img.lemde.fr/2024/12/03/0/0/6000/4000/110/73/60/0/d653f6e_1733211759438-063-2187936159.jpg,La marque anglaise désormais positionnée sur le très haut de gamme va lancer des modèles électriques au style volontairement controversé à plus de 120 000 euros.
BFM-TV va lancer son journal de 20 heures à partir du 6 janvier,https://img.lemde.fr/2024/03/15/0/0/4795/3197/110/73/60/0/00979a3_1710521185414-300744.jpg,La chaîne d’information de CMA Médias espère séduire les téléspectateurs en diminuant progressivement les émissions de confrontation de points de vue.
"Mpox : les efforts commencent à « porter leurs fruits », malgré près de 60 000 cas enregistrés en Afrique",https://img.lemde.fr/2024/12/03/0/33/4617/3078/110/73/60/0/c0f2f8a_1733211155325-2024-10-05t191340z-337612361-rc2eeaafxbsq-rtrmadp-3-health-mpox-congo.JPG,"Si sept pays n’ont plus signalé de nouvelles contaminations depuis plusieurs semaines, l’Organisation mondiale de la santé maintient son plus haut niveau d’alerte concernant l’épidémie."
"Emmanuel Macron cherche déjà un remplaçant à Michel Barnier, un premier ministre en sursis",https://img.lemde.fr/2024/11/11/0/0/7629/5086/110/73/60/0/f5045e0_2024-11-11t123359z-855005730-rc203ba4w8ch-rtrmadp-3-remembrance-day-france-macron.JPG,"Si certaines voix appellent, en cas de censure du gouvernement cette semaine, à la démission du chef de l’Etat, son entourage espère, au contraire, qu’il puisse apparaître comme un pôle de stabilité. A condition de nommer très rapidement un successeur à Matignon."
"L’alerte des « universités en danger », qui manifestent pour dénoncer une « bascule vers un fonctionnement très dégradé »",https://img.lemde.fr/2024/12/02/0/0/5568/3712/110/73/60/0/b2dca66_1733156592419-000-13f924.jpg,"Les établissements français se mobilisent, mardi 3 décembre, pour mettre en garde sur leur situation. Une majorité d’entre eux devront réduire leurs capacités d’accueil, revoir leur offre de formation ou seront dans l’incapacité de remplacer les départs à la retraite, pointent leurs dirigeants, si les efforts qui leur sont demandés sont maintenus."
